6.72294 0
6.72294 1
6.72294 0
6.72294 1
6.72294 0
6.72294 0
6.72294 0
6.72294 0
6.72294 0
6.72294 0
6.72294 1
6.72294 0
6.72294 0
6.72294 0
6.72294 0
6.72294 0
6.72294 0
6.72294 0
6.72294 0
6.72294 0
6.72294 0
6.3868 2
6.3868 0
6.3868 0
6.3868 0
6.3868 0
6.3868 0
6.3868 0
6.3868 0
6.3868 0
6.3868 0
6.3868 0
6.06746 2
6.06746 0
6.06746 0
6.06746 0
6.06746 1
6.06746 0
6.06746 0
6.06746 2
6.06746 1
6.06746 3
6.06746 0
6.06746 1
6.06746 2
6.06746 2
6.06746 1
6.06746 0
6.06746 0
6.06746 1
6.06746 0
6.06746 0
6.06746 0
6.06746 0
6.06746 1
6.06746 0
6.06746 0
6.06746 1
6.06746 0
6.06746 0
6.06746 0
6.06746 0
6.06746 0
6.06746 0
6.06746 0
6.06746 0
6.06746 0
6.06746 0
5.76408 3
5.76408 0
5.76408 0
5.76408 1
5.76408 0
5.76408 0
5.76408 0
5.76408 1
5.76408 0
5.76408 0
5.76408 0
5.76408 0
5.76408 0
5.76408 0
5.76408 0
5.76408 0
5.76408 0
5.76408 0
5.47588 2
5.47588 0
5.47588 1
5.47588 0
5.47588 0
5.47588 0
5.47588 0
5.47588 0
5.47588 0
5.47588 0
5.47588 0
5.47588 0
5.47588 0
5.20209 2
5.20209 0
5.20209 0
5.20209 0
5.20209 0
5.20209 0
5.20209 0
5.20209 0
5.20209 0
5.20209 0
5.20209 0
4.94198 4
4.94198 0
4.94198 0
4.94198 0
4.94198 0
4.94198 1
4.94198 1
4.94198 0
4.94198 0
4.94198 0
4.94198 0
4.94198 0
4.94198 0
4.94198 0
4.94198 0
4.94198 0
4.94198 0
4.69488 5
5.63386 0
5.63386 0
5.63386 0
5.63386 0
5.63386 0
5.63386 0
5.63386 0
5.63386 0
5.63386 0
5.63386 0
5.35217 0
5.35217 0
5.35217 0
5.35217 0
5.35217 0
5.35217 0
5.35217 1
5.35217 0
5.35217 0
5.35217 0
5.35217 0
5.35217 0
5.35217 0
5.35217 0
5.35217 0
5.35217 0
5.35217 0
5.08456 0
5.08456 0
5.08456 0
5.08456 0
5.08456 0
5.08456 0
5.08456 0
5.08456 0
5.08456 0
5.08456 0
4.83033 0
4.83033 0
4.83033 0
4.83033 0
4.83033 0
4.83033 0
4.83033 0
4.83033 0
4.83033 0
4.83033 0
4.58881 3
4.58881 0
4.58881 1
4.58881 0
4.58881 0
4.58881 0
4.58881 1
4.58881 1
4.58881 1
4.58881 1
4.58881 0
4.58881 0
4.58881 0
4.58881 0
4.58881 0
4.58881 0
4.58881 1
4.58881 0
4.58881 0
4.58881 0
4.58881 0
4.58881 0
4.58881 0
4.58881 0
4.58881 0
4.58881 0
4.58881 0
4.35937 3
4.35937 0
4.35937 0
4.35937 0
4.35937 1
4.35937 0
4.35937 0
4.35937 0
4.35937 0
4.35937 0
4.35937 0
4.35937 0
4.35937 0
4.35937 0
4.35937 1
4.35937 0
4.35937 1
4.35937 0
4.35937 0
4.35937 0
4.35937 0
4.35937 0
4.35937 0
4.35937 0
4.35937 0
4.35937 0
4.35937 0
4.1414 5
4.96969 0
4.96969 0
4.96969 0
4.96969 0
4.96969 0
4.96969 0
4.96969 0
4.96969 0
4.96969 0
4.96969 0
4.7212 0
4.7212 0
4.7212 0
4.7212 0
4.7212 0
4.7212 0
4.7212 0
4.7212 0
4.7212 0
4.7212 0
4.48514 0
4.48514 0
4.48514 0
4.48514 0
4.48514 0
4.48514 0
4.48514 0
4.48514 0
4.48514 0
4.48514 0
4.26088 0
4.26088 0
4.26088 0
4.26088 0
4.26088 0
4.26088 0
4.26088 0
4.26088 0
4.26088 0
4.26088 0
4.04784 1
4.04784 0
4.04784 0
4.04784 0
4.04784 0
4.04784 0
4.04784 0
4.04784 0
4.04784 0
4.04784 0
4.04784 0
3.84545 1
3.84545 0
3.84545 0
3.84545 0
3.84545 0
3.84545 0
3.84545 0
3.84545 0
3.84545 0
3.84545 0
3.84545 0
3.65318 8
4.38381 1
4.38381 0
4.38381 0
4.38381 2
4.38381 0
4.38381 0
4.38381 0
4.38381 0
4.38381 0
4.38381 0
4.38381 0
4.38381 0
4.38381 0
4.38381 0
4.16462 0
4.16462 0
4.16462 0
4.16462 0
4.16462 0
4.16462 1
4.16462 0
4.16462 0
4.16462 0
4.16462 0
4.16462 1
4.16462 0
4.16462 0
4.16462 0
4.16462 0
4.16462 0
4.16462 0
4.16462 0
4.16462 0
4.16462 0
4.16462 0
3.95639 1
3.95639 1
3.95639 0
3.95639 1
3.95639 0
3.95639 0
3.95639 0
3.95639 1
3.95639 0
3.95639 0
3.95639 0
3.95639 0
3.95639 0
3.95639 0
3.95639 0
3.95639 0
3.95639 0
3.95639 0
3.75857 2
3.75857 0
3.75857 1
3.75857 0
3.75857 0
3.75857 0
3.75857 0
3.75857 0
3.75857 0
3.75857 0
3.75857 0
3.75857 0
3.75857 0
3.57064 3
3.57064 0
3.57064 0
3.57064 0
3.57064 0
3.57064 0
3.57064 1
3.57064 1
3.57064 0
3.57064 0
3.57064 0
3.57064 0
3.57064 0
3.57064 0
3.57064 0
3.57064 0
3.57064 0
3.57064 0
3.39211 6
4.07053 0
4.07053 0
4.07053 0
4.07053 0
4.07053 0
4.07053 0
4.07053 0
4.07053 0
4.07053 0
4.07053 0
3.867 0
3.867 0
3.867 0
3.867 0
3.867 0
3.867 0
3.867 0
3.867 0
3.867 0
3.867 0
3.67365 0
3.67365 0
3.67365 0
3.67365 0
3.67365 0
3.67365 0
3.67365 0
3.67365 0
3.67365 0
3.67365 0
3.48997 0
3.48997 0
3.48997 0
3.48997 0
3.48997 0
3.48997 0
3.48997 0
3.48997 0
3.48997 1
3.48997 0
3.48997 0
3.48997 0
3.48997 0
3.48997 1
3.48997 0
3.48997 0
3.48997 0
3.48997 0
3.48997 1
3.48997 1
3.48997 0
3.48997 5
4.18797 4
4.18797 4
4.18797 3
4.18797 3
4.18797 3
4.18797 2
4.18797 2
4.18797 3
4.18797 1
4.18797 4
4.18797 1
4.18797 1
4.18797 1
4.18797 1
4.18797 1
4.18797 0
4.18797 1
4.18797 0
4.18797 0
4.18797 1
4.18797 0
4.18797 0
4.18797 0
4.18797 0
4.18797 1
4.18797 1
4.18797 0
4.18797 0
4.18797 0
4.18797 0
4.18797 1
4.18797 1
4.18797 2
4.18797 0
4.18797 1
4.18797 0
4.18797 0
4.18797 1
4.18797 0
4.18797 0
4.18797 0
4.18797 0
4.18797 0
4.18797 0
4.18797 0
4.18797 0
4.18797 0
4.18797 0
3.97857 3
3.97857 1
3.97857 1
3.97857 0
3.97857 0
3.97857 1
3.97857 0
3.97857 0
3.97857 0
3.97857 0
3.97857 0
3.97857 0
3.97857 0
3.97857 0
3.97857 0
3.97857 0
3.77964 1
3.77964 0
3.77964 0
3.77964 0
3.77964 1
3.77964 0
3.77964 0
3.77964 0
3.77964 0
3.77964 0
3.77964 0
3.77964 1
3.77964 0
3.77964 0
3.77964 0
3.77964 0
3.77964 0
3.77964 0
3.77964 0
3.77964 0
3.77964 0
3.77964 0
3.59066 5
4.30879 0
4.30879 0
4.30879 0
4.30879 0
4.30879 0
4.30879 0
4.30879 0
4.30879 0
4.30879 0
4.30879 0
4.09335 0
4.09335 0
4.09335 0
4.09335 0
4.09335 0
4.09335 0
4.09335 0
4.09335 0
4.09335 0
4.09335 0
3.88868 0
3.88868 0
3.88868 0
3.88868 0
3.88868 0
3.88868 0
3.88868 1
3.88868 0
3.88868 0
3.88868 0
3.88868 0
3.88868 0
3.88868 0
3.88868 0
3.88868 0
3.88868 0
3.88868 0
3.69425 0
3.69425 0
3.69425 0
3.69425 0
3.69425 0
3.69425 0
3.69425 0
3.69425 0
3.69425 0
3.69425 0
3.50954 1
3.50954 0
3.50954 1
3.50954 0
3.50954 1
3.50954 1
3.50954 2
3.50954 4
3.50954 2
3.50954 0
3.50954 2
3.50954 0
3.50954 0
3.50954 0
3.50954 1
3.50954 0
3.50954 0
3.50954 0
3.50954 1
3.50954 2
3.50954 0
3.50954 0
3.50954 0
3.50954 0
3.50954 0
3.50954 0
3.50954 0
3.50954 0
3.50954 0
3.50954 0
3.33406 1
3.33406 0
3.33406 1
3.33406 0
3.33406 0
3.33406 1
3.33406 3
3.33406 1
3.33406 0
3.33406 0
3.33406 0
3.33406 1
3.33406 1
3.33406 0
3.33406 1
3.33406 0
3.33406 0
3.33406 1
3.33406 0
3.33406 0
3.33406 0
3.33406 0
3.33406 0
3.33406 0
3.33406 0
3.33406 0
3.33406 0
3.33406 0
3.16736 5
3.80083 0
3.80083 0
3.80083 1
3.80083 0
3.80083 1
3.80083 0
3.80083 0
3.80083 0
3.80083 0
3.80083 1
3.80083 0
3.80083 0
3.80083 0
3.80083 1
3.80083 0
3.80083 0
3.80083 0
3.80083 1
3.80083 0
3.80083 0
3.80083 0
3.80083 0
3.80083 0
3.80083 0
3.80083 0
3.80083 1
3.80083 0
3.80083 0
3.80083 0
3.80083 0
3.80083 0
3.80083 0
3.80083 0
3.80083 0
3.80083 0
3.80083 0
3.61079 1
3.61079 0
3.61079 0
3.61079 0
3.61079 0
3.61079 0
3.61079 0
3.61079 0
3.61079 0
3.61079 0
3.61079 0
3.43025 1
3.43025 1
3.43025 1
3.43025 0
3.43025 0
3.43025 0
3.43025 0
3.43025 0
3.43025 0
3.43025 0
3.43025 0
3.43025 0
3.43025 0
3.25873 1
3.25873 0
3.25873 0
3.25873 0
3.25873 0
3.25873 0
3.25873 0
3.25873 0
3.25873 0
3.25873 0
3.25873 0
3.0958 1
3.0958 0
3.0958 2
3.0958 0
3.0958 0
3.0958 0
3.0958 0
3.0958 0
3.0958 0
3.0958 0
3.0958 0
3.0958 0
3.0958 0
2.94101 8
3.52921 0
3.52921 0
3.52921 3
3.52921 0
3.52921 0
3.52921 0
3.52921 0
3.52921 2
3.52921 0
3.52921 2
3.52921 1
3.52921 0
3.52921 1
3.52921 2
3.52921 2
3.52921 1
3.52921 1
3.52921 0
3.52921 0
3.52921 0
3.52921 0
3.52921 0
3.52921 0
3.52921 0
3.52921 1
